fish,stage,day,mean_y,median_y,std_y,mean_μ_μ_y,median_μ_μ_y,mean_μ_μ_hdi_3,median_μ_μ_hdi_3,mean_μ_μ_hdi_97,median_μ_μ_hdi_97,mean_σ_μ_y,median_σ_μ_y,mean_σ_μ_hdi_3,median_σ_μ_hdi_3,mean_σ_μ_hdi_97,median_σ_μ_hdi_97,mean_ppc_y,median_ppc_y,mean_ppc_hdi_3,median_ppc_hdi_3,mean_ppc_hdi_97,median_ppc_hdi_97,plotday,μ_hdi_3_gamma_medians,μ_hdi_97_gamma_medians,μ_hdi_3_gamma_means,μ_hdi_97_gamma_means,y_gamma_means,y_gamma_medians
12,ReRotation,13.0,6.748705769833333,6.0543108365,3.7165392120254466,4.805,4.805,3.628,3.628,5.913,5.913,4.861,4.861,3.9279999999999995,3.928,5.8709999999999996,5.871,7.799666666666667,7.8085,0.6003333333333334,0.554,16.587166666666665,16.5305,63,5.326453653896152,8.355167588378926,5.326453653896152,8.355167588378924,7.852538205815207,7.240319043036135
12,ReRotation,14.0,9.918215241833334,6.740014717,6.780507751432851,4.723,4.723,3.563,3.563,5.88,5.88,4.793,4.793,3.826,3.826,5.825,5.825,7.7145,7.7065,0.5931666666666667,0.574,16.403499999999998,16.368000000000002,64,5.211453627893478,8.300488672662386,5.211453627893478,8.300488672662386,12.231638389874158,9.577590112963652
12,ReRotation,15.0,4.413903989166666,4.0566483325,1.4612250077313398,4.65,4.65,3.458,3.458,5.803999999999999,5.804,4.732,4.732,3.727,3.727,5.788,5.788,7.649166666666667,7.6805,0.5838333333333333,0.545,16.30633333333333,16.360500000000002,65,5.066379735075785,8.216502653663737,5.066379735075785,8.216502653663733,4.7079831594146135,4.372009606725224
12,ReWashout,1.0,7.8308032270000005,6.464746818,4.57447606106948,6.016000000000001,6.016,4.132,4.132,8.017,8.017,5.02,5.02,2.968,2.968,7.510000000000001,7.51,8.958833333333333,8.949000000000002,0.9211666666666667,0.9410000000000001,18.567166666666665,18.5215,66,5.174706746849916,11.056131273942002,5.174706746849916,11.056131273942002,9.244249316191977,8.057792433527993
12,ReWashout,2.0,5.1661246515,4.3841161045,1.9535018167810003,5.318,5.318,4.062,4.062,6.583000000000001,6.583,3.82,3.82,2.657,2.657,5.253,5.253,7.334833333333333,7.325,1.1728333333333334,1.1019999999999999,14.5035,14.4755,67,4.944470223583279,8.540937921849713,4.944470223583279,8.540937921849709,5.604652766615832,4.882459711530086
12,ReWashout,3.0,9.9945083365,8.802234646,4.465271818662087,4.829,4.829,3.993,3.993,5.735,5.735,2.993,2.993,2.287,2.287,3.849,3.849,6.2781666666666665,6.2645,1.2706666666666668,1.2605,11.932166666666667,11.986999999999998,68,4.690463005163363,7.033663359779937,4.690463005163363,7.033663359779937,11.135894753843512,10.054802296610516
12,ReWashout,4.0,5.123631286,4.326114152500001,2.237015455473911,4.482,4.482,3.817,3.817,5.087,5.087,2.414,2.414,1.872,1.872,2.967,2.967,5.550999999999999,5.548,1.4851666666666665,1.512,10.137166666666667,10.100999999999999,69,4.329571723897486,6.002813808559018,4.329571723897486,6.002813808559018,5.685574662354256,4.962177250838159
12,ReWashout,5.0,4.953663086166666,4.169162061,2.494658653384208,4.233,4.233,3.767,3.767,4.778,4.778,2.005,2.005,1.563,1.563,2.474,2.474,5.046833333333333,5.0515,1.5963333333333332,1.595,8.827166666666667,8.846499999999999,70,4.144559483904439,5.482110099009497,4.144559483904439,5.482110099009497,5.649822987267905,4.952197187831933
12,ReWashout,6.0,4.968501986500001,5.160572097999999,1.0997765067845273,4.051,4.051,3.6040000000000005,3.604,4.501,4.501,1.712,1.712,1.288,1.288,2.124,2.124,4.681,4.703,1.687166666666667,1.711,7.8885000000000005,7.9045,71,3.8801921427189825,5.066473749194758,3.8801921427189843,5.066473749194758,5.123744531840224,5.310493140478058
12,ReWashout,7.0,3.852007932,3.5871731374999998,1.021233054275053,3.9180000000000006,3.918,3.4919999999999995,3.492,4.337,4.337,1.4989999999999999,1.499,1.118,1.118,1.9080000000000001,1.908,4.442833333333334,4.4495000000000005,1.7701666666666667,1.782,7.309,7.3485,72,3.7107500142414827,4.819064111280694,3.710750014241479,4.819064111280694,4.021657290421308,3.7677961329977308
12,ReWashout,8.0,3.3676433686666667,3.16480147,0.7545563190992073,3.8190000000000004,3.819,3.388,3.388,4.248,4.248,1.343,1.343,0.967,0.967,1.736,1.736,4.2651666666666666,4.2695,1.8468333333333333,1.8530000000000002,6.823666666666667,6.8215,73,3.559412954020987,4.662419833241262,3.559412954020987,4.662419833241262,3.4753495317415832,3.278774433308268
12,ReWashout,9.0,3.848758473,3.6833582849999997,1.065007784512334,3.7449999999999997,3.745,3.2999999999999994,3.3,4.198,4.198,1.228,1.228,0.876,0.876,1.641,1.641,4.107666666666667,4.109,1.8713333333333333,1.8765,6.451666666666667,6.4384999999999994,74,3.445687191388617,4.576273392428124,3.4456871913886156,4.576273392428124,4.03249456958444,3.8742862285725352
12,ReWashout,10.0,4.495587373333334,4.722844348000001,1.1977185934821204,3.689,3.689,3.203,3.203,4.147,4.147,1.141,1.141,0.789,0.789,1.572,1.572,4.0155,4.016,1.8793333333333333,1.8665,6.203499999999999,6.178,75,3.3257393734389598,4.500585962163748,3.3257393734389598,4.500585962163748,4.695422013911963,4.914093040919259
14,Baseline,1.0,9.980067014333335,8.9285958875,6.262042536938236,6.043333333333333,6.117,3.0915,3.128,9.098333333333333,9.302,15.196,15.542,10.422333333333333,10.559,19.998,20.533,18.508666666666667,18.8695,0.06766666666666667,0.051500000000000004,45.75133333333333,46.5,1,9.370855398567913,20.4910469172659,9.25231262536076,19.985017072398705,12.006462936851579,11.097940781065068
14,Baseline,2.0,9.580365648666666,4.0761192075,11.51685051212572,5.611999999999999,5.675,2.9269999999999996,2.909,7.960333333333334,8.08,13.172166666666667,13.466,9.590333333333334,9.739,16.8875,17.323,16.36466666666667,16.630000000000003,0.048499999999999995,0.048,40.92083333333333,41.487,2,8.659603945938123,17.455121293014347,8.570470085513879,17.07665443294532,14.781024821223125,10.682463213571257
14,Baseline,3.0,28.271305783333332,30.551449320000003,11.046016085898543,5.243333333333333,5.297,3.01,3.017,7.244833333333333,7.362,11.452999999999998,11.703,8.700166666666666,8.847,14.345500000000001,14.71,14.374333333333334,14.584,0.07783333333333334,0.0595,35.352,35.873000000000005,3,8.126189360049823,15.185689022676826,8.021405516221447,14.85700358977858,30.816606332306492,32.94268629089055
14,Baseline,4.0,21.814964750833337,22.065048905,11.335336635100445,4.929166666666666,4.975,2.9979999999999998,2.975,6.5888333333333335,6.659,9.990333333333332,10.203,7.835833333333333,7.966,12.2385,12.523,12.755333333333333,12.9305,0.08900000000000001,0.0875,30.999666666666666,31.625999999999998,4,7.49820578078959,13.214539204641856,7.42620249694414,12.973977718556943,25.049019639253906,25.273264053909955
14,Baseline,5.0,14.136867411499999,11.423865065000001,10.875229918367083,4.660833333333334,4.7,3.099833333333333,3.113,6.148333333333333,6.238,8.745833333333332,8.927,7.0504999999999995,7.185,10.566,10.816,11.322666666666668,11.434,0.14866666666666667,0.14150000000000001,26.87366666666667,27.3685,5,7.068335582847809,11.772850151134035,6.968357999955782,11.541256589344124,18.10963546003438,15.859033721685536
14,Baseline,6.0,6.304891159833333,7.8113745285,3.102705559525423,4.431333333333334,4.465,3.0494999999999997,3.034,5.652,5.7,7.6855,7.84,6.263833333333333,6.378,9.127,9.316,10.187166666666666,10.309999999999999,0.17733333333333334,0.174,23.945333333333334,24.1695,6,6.469402998763689,10.38414743589238,6.404242836957368,10.224181269446433,7.156531531099377,8.535704000031378
14,Baseline,7.0,8.875856791999999,7.1793040564999995,6.30991700710971,4.234333333333333,4.263,3.1195,3.127,5.356999999999999,5.412,6.781166666666667,6.913,5.5888333333333335,5.693,8.027166666666668,8.182,9.244333333333332,9.3645,0.13883333333333334,0.144,21.60383333333333,21.8475,7,6.080861374836414,9.425812207986926,6.006324980098673,9.283377597843092,11.079282889050328,9.653462865826416
14,Baseline,8.0,3.5825284275000002,3.0454649725,1.4370208862120042,4.066333333333334,4.091,3.074833333333333,3.082,5.043166666666667,5.082,6.0095,6.122,4.9645,5.068,7.121166666666667,7.253,8.366833333333334,8.4415,0.29333333333333333,0.268,19.363,19.7715,8,5.6349644696775565,8.571989910586165,5.561678155624893,8.457113237500565,3.9206045170434822,3.4280205536507373
14,Baseline,9.0,6.3873540295,4.724974456,4.918806927025737,3.922,3.943,3.0278333333333336,3.039,4.8145,4.849,5.350666666666666,5.447,4.361833333333333,4.447,6.359999999999999,6.462,7.639333333333333,7.7375,0.12316666666666666,0.124,17.2055,17.4435,9,5.197068325461989,7.883821121116644,5.133374751034457,7.791849206845495,8.185259286196866,6.815516841112606
