fish,stage,day,plotday,trial,EST,yds,distance
fish7,ReRotation,3,40,3,0.628509674,-6.573482405,3.61987185
fish7,ReRotation,3,40,4,0.0,14.25725939,9.332931607
fish7,ReRotation,3,40,5,0.625324402,-7.427953495,2.354125344
fish7,ReRotation,3,40,6,1.0,-2.536289676,9.49056622
fish7,ReRotation,4,41,1,0.584039841,-7.381982837,2.850115484
fish7,ReRotation,4,41,2,0.665626678,5.997938366,2.706043155
fish7,ReRotation,4,41,3,0.236845169,9.52878556,5.125571841
fish7,ReRotation,4,41,4,1.0,2.614259036,4.71611129
fish7,ReRotation,4,41,5,0.75188652,5.184758841,2.68301049
fish7,ReRotation,4,41,6,1.0,1.530857941,2.470134016
fish7,ReRotation,5,42,1,1.0,1.544789309,3.726236041
fish7,ReRotation,5,42,2,1.0,1.83148784,9.571561451
fish7,ReRotation,5,42,3,1.0,0.005345933,6.99334525
fish7,ReRotation,5,42,4,0.505943451,7.002436643,3.873264884
fish7,ReRotation,5,42,5,0.375023041,8.1077345,7.647260033
fish7,ReRotation,5,42,6,1.0,1.610583418,2.593440491
fish7,ReRotation,6,43,1,0.653896484,6.016504773,8.164222118
fish7,ReRotation,6,43,2,0.0,20.17340221,7.568042653
fish7,ReRotation,6,43,3,0.974407349,2.790560839,7.862952375
fish7,ReRotation,6,43,4,0.0,17.17688283,7.186675003
fish7,ReRotation,6,43,5,0.616111908,6.586618381,3.662329152
fish7,ReRotation,6,43,6,0.475397263,8.022038682,2.656911714
fish9,Baseline,20,1,1,0.0,-31.39084975,10.40551938
fish9,Baseline,20,1,2,0.0,-118.283921,13.61975483
fish9,Baseline,20,1,3,0.377073441,9.517106007,2.892150658
fish9,Baseline,20,1,4,0.0,-126.4104246,19.19431654
fish9,Baseline,20,1,5,0.778274689,5.396094066,2.851511431
fish9,Baseline,20,1,6,0.0,179.7682075,20.40901323
fish9,Baseline,21,2,1,0.0,63.61216899,13.1083495
fish9,Baseline,21,2,2,0.0,-103.0647639,16.77108938
fish9,Baseline,21,2,3,0.0,-29.47831675,10.53383589
fish9,Baseline,21,2,4,0.0,-101.1465614,15.88746183
fish9,Baseline,21,2,5,0.0,31.93698709,14.26981226
fish9,Baseline,21,2,6,0.0,-119.2695299,19.65160038
fish9,Baseline,22,3,1,0.0,80.31486346,7.887790815
fish9,Baseline,22,3,2,0.0,-23.19386189,6.87794213
fish9,Baseline,22,3,3,0.203046951,-12.45410609,3.17157724
fish9,Baseline,22,3,4,0.0,-125.6213095,10.05772982
fish9,Baseline,22,3,5,0.0,-85.41925438,8.439720196
fish9,Baseline,22,3,6,0.0,80.97544997,9.936202112
fish9,Baseline,23,4,1,0.210228119,-12.48941932,2.794225891
fish9,Baseline,23,4,2,0.0,133.2173196,9.517208005
fish9,Baseline,23,4,3,0.365753326,-10.86534357,2.268134622
fish9,Baseline,23,4,4,0.0,22.17615584,6.583423375
fish9,Baseline,23,4,5,0.69455162,-7.003975882,3.567970995
fish9,Baseline,23,4,6,0.0,-6.766227741,6.943806018
fish9,Baseline,24,5,1,0.518675003,-7.910758121,3.00034445
fish9,Baseline,24,5,2,0.004959259,11.98082042,3.984706635
fish9,Baseline,24,5,3,1.0,-0.490872714,3.147775632
fish9,Baseline,24,5,4,0.0,22.79642698,9.985912002
fish9,Baseline,24,5,5,0.0,-45.12153332,14.62746783
fish9,Baseline,24,5,6,0.0,-21.64785632,6.56774368
fish9,Baseline,25,6,1,0.0,-121.8815349,12.25958004
fish9,Baseline,25,6,2,1.0,-2.154962745,2.936297632
fish9,Baseline,25,6,3,0.0,-15.01180264,3.800415604
fish9,Baseline,25,6,4,1.0,-0.452258598,2.465352511
fish9,Baseline,25,6,5,0.856781158,4.348048122,2.862476801
fish9,Baseline,25,6,6,0.838203583,-4.937965642,2.702492715
fish9,Baseline,26,7,1,1.0,-1.643610151,3.828866545
fish9,Baseline,26,7,2,1.0,0.618614316,4.812452114
fish9,Baseline,26,7,3,1.0,2.009806455,2.408746807
fish9,Baseline,26,7,4,0.0,1.31594032,6.077814838
fish9,Baseline,26,7,5,0.0,-64.18517178,13.28659486
fish9,Baseline,26,7,6,0.600624237,-7.845536186,11.46716628
fish9,Baseline,27,8,1,0.0,-118.5746421,13.83904258
fish9,Baseline,27,8,2,1.0,-2.466228918,2.12993717
fish9,Baseline,27,8,3,1.0,-2.252439227,2.697720995
fish9,Baseline,27,8,4,0.0,50.17788169,10.68482445
fish9,Baseline,27,8,5,1.0,-1.394691652,2.799219475
fish9,Baseline,28,9,1,1.0,-2.538357392,2.355438472
fish9,Baseline,28,9,2,0.898037109,-4.126660391,2.363373189
fish9,Baseline,28,9,3,0.79633728,-5.324923763,2.504477879
fish9,Baseline,28,9,4,0.0,110.3981604,12.92022418
fish9,Baseline,28,9,5,1.0,2.642579924,2.86433158
fish9,Baseline,28,9,6,0.0,-170.8516499,11.66204569
fish9,Baseline,29,10,1,0.141124878,10.81352142,3.207030788
fish9,Baseline,29,10,2,0.934181366,3.723180912,2.504648773
fish9,Baseline,29,10,3,1.0,2.982855425,2.69481923
fish9,Baseline,29,10,4,0.0,79.15942989,10.59594245
fish9,Baseline,29,10,5,0.0,-115.8682444,12.04071021
fish9,Baseline,29,10,6,0.0,-49.47769103,12.91564969
fish9,Baseline,30,11,1,0.0,45.11455408,8.556201654
fish9,Baseline,30,11,2,0.0,17.08266905,5.057610045
fish9,Baseline,30,11,3,0.662689362,-6.863993637,2.357789606
fish9,Baseline,30,11,4,0.0,20.32682298,9.610992548
fish9,Baseline,30,11,5,1.0,-0.754087383,2.926315889
fish9,Baseline,30,11,6,0.747356567,5.817881849,5.286125751
fish9,Baseline,31,12,1,0.0,-30.67078109,15.30726609
fish9,Baseline,31,12,2,1.0,0.396769646,2.250836065
fish9,Baseline,31,12,3,0.0,-24.90797769,8.526964282
fish9,Baseline,31,12,4,0.0,108.9186641,19.26773132
fish9,Baseline,31,12,5,0.0,-123.2675263,14.71188255
fish9,Baseline,31,12,6,1.0,0.372687527,2.485755455
fish9,Baseline,32,13,1,0.0,176.7644336,9.942982019
fish9,Baseline,32,13,2,0.105228577,-13.61284348,2.896418908
fish9,Baseline,32,13,3,0.0,179.5464684,11.20585412
fish9,Baseline,32,13,4,0.42319313,-10.40217592,2.374289311
fish9,Baseline,32,13,5,1.0,-1.561003845,2.166821939
fish9,Baseline,32,13,6,0.965271149,-3.785509732,1.989455393
fish9,Baseline,33,14,1,0.0,-18.90174244,4.960323643
fish9,Baseline,33,14,2,0.974788818,-3.61285226,2.173998223
fish9,Baseline,33,14,3,0.0,-74.28399073,10.98566714
fish9,Baseline,33,14,4,0.0,77.51833484,11.03538478
fish9,Baseline,33,14,5,0.653457794,7.148035467,2.486803481
fish9,Baseline,33,14,6,0.0,-151.7117653,11.4170708
fish9,Baseline,34,15,1,0.94181076,-3.677847714,2.350618455
fish9,Baseline,34,15,2,0.49915329,-8.575363071,3.484299471
fish9,Baseline,34,15,3,1.0,1.025814496,2.66981964
fish9,Baseline,34,15,4,0.816373978,4.896302099,3.000075528
fish9,Baseline,34,15,5,0.0,-141.1743184,13.55716014
fish9,Baseline,35,16,1,0.673484955,-6.513688488,2.87314606
fish9,Baseline,35,16,2,0.0,71.36874159,10.37401568
fish9,Baseline,35,16,3,1.0,-2.612264719,2.880737243
fish9,Baseline,35,16,4,1.0,-2.575979048,2.971231554
fish9,Baseline,35,16,5,0.0,-177.7677475,12.39787113
fish9,Baseline,35,16,6,0.758876953,-5.525847304,6.14032539
fish9,Baseline,36,17,1,1.0,-2.853137839,2.4387493
fish9,Baseline,36,17,2,0.979252014,-3.272585128,2.304278959
fish9,Baseline,36,17,3,0.0,13.31453507,8.197706497
fish9,Baseline,36,17,4,0.748596344,-5.752174601,2.509348118
fish9,Baseline,36,17,5,0.915203247,3.976479128,8.105720308
fish9,Baseline,36,17,6,0.0,44.63916415,10.60039101
fish9,Baseline,37,18,1,0.0,28.2210063,14.23783332
fish9,Baseline,37,18,2,1.0,-0.734361722,4.038910881
fish9,Baseline,37,18,3,0.892486725,-3.107454493,3.192616297
fish9,Baseline,37,18,4,1.0,-1.839281016,3.298920168
fish9,Baseline,37,18,5,1.0,-1.999467358,3.722410811
fish9,Baseline,37,18,6,1.0,-0.585492128,3.062406142
fish9,Baseline,38,19,1,0.0,16.60111904,16.36197876
fish9,Baseline,38,19,2,1.0,-2.534900242,2.24962875
fish9,Baseline,38,19,3,0.974731598,-3.072404041,2.752054838
fish9,Baseline,38,19,4,1.0,-0.538085699,2.432302723
fish9,Baseline,38,19,5,0.971222076,-3.279754126,3.009286273
fish9,Baseline,38,19,6,1.0,-1.119370613,2.635803934
fish9,Baseline,39,20,1,0.3541185,-7.955141948,4.441274374
fish9,Baseline,39,20,2,0.92008606,3.187507264,2.854853301
fish9,Baseline,39,20,3,1.0,0.351252067,2.886767193
fish9,Baseline,39,20,4,0.541162643,6.179699784,3.431066094
fish9,Baseline,39,20,5,0.651378784,5.732593594,3.001790781
fish9,Baseline,39,20,6,0.0,21.17646887,10.340944
fish9,Baseline,40,21,1,0.780992661,-4.744815502,2.545344859
fish9,Baseline,40,21,2,1.0,-1.367206841,2.899107029
fish9,Baseline,40,21,3,1.0,1.182761454,2.762799204
fish9,Baseline,40,21,4,1.0,-0.011465512,2.578751392
fish9,Baseline,40,21,5,1.0,0.444701224,3.01208831
fish9,Baseline,40,21,6,1.0,-2.398665552,2.323612917
fish9,Baseline,41,22,1,0.760631714,5.185585781,3.782555817
fish9,Baseline,41,22,2,1.0,0.149342292,2.989634635
fish9,Baseline,41,22,3,0.940094147,3.431202458,2.441366896
fish9,Baseline,41,22,4,0.795593414,4.707432818,3.232900006
fish9,Baseline,41,22,5,0.86907402,3.87961882,3.079513693
fish9,Baseline,41,22,6,0.868234787,3.989764188,3.149592009
fish9,Baseline,42,23,1,0.889978561,3.707739946,5.700949126
fish9,Baseline,42,23,2,1.0,1.148680212,2.567731087
fish9,Baseline,42,23,3,0.72483078,-6.055443626,2.561122178
fish9,Baseline,42,23,4,1.0,2.72091673,3.241332195
fish9,Baseline,42,23,5,1.0,-2.05534725,3.266411909
fish9,Baseline,42,23,6,1.0,0.140548138,2.584085189
fish9,Baseline,43,24,1,0.629911575,6.208107875,2.794817963
fish9,Baseline,43,24,2,1.0,-2.116066179,2.635034954
fish9,Baseline,43,24,3,1.0,-0.001783148,2.70715434
fish9,Baseline,43,24,4,0.997705612,2.715701627,4.440067509
fish9,Baseline,43,24,5,1.0,0.759504984,3.08925302
fish9,Baseline,43,24,6,0.699014816,5.512591413,3.101114366
fish9,Rotation,1,25,1,0.0,70.93900388,16.15774032
fish9,Rotation,1,25,2,0.583810959,6.448945342,8.834947982
fish9,Rotation,1,25,3,0.581970367,6.204018228,6.688887502
fish9,Rotation,1,25,4,0.95340744,2.979733758,6.51200321
fish9,Rotation,1,25,5,0.40032402,8.097423579,7.163491821
fish9,Rotation,1,25,6,0.0,30.73920769,11.81106459
fish9,Rotation,2,26,1,0.0,23.17847227,9.7581707
fish9,Rotation,2,26,2,0.00677124,12.25290698,5.426453029
fish9,Rotation,2,26,3,0.23531929,-10.06955089,3.199073355
fish9,Rotation,2,26,4,0.0,12.07417358,9.954555577
fish9,Rotation,2,26,5,0.0,22.62542226,13.55787548
fish9,Rotation,2,26,6,0.588073883,6.816678438,3.628721366
fish9,Rotation,3,27,1,0.0,-127.7526999,21.41631947
fish9,Rotation,3,27,2,0.0,-49.17198346,21.97095504
fish9,Rotation,3,27,3,0.0,38.91376168,10.28996785
fish9,Rotation,3,27,4,0.0,13.35486585,6.903162397
fish9,Rotation,3,27,5,0.0,14.77858597,13.8112924
fish9,Rotation,3,27,6,0.067215118,11.41820877,8.298175581
fish9,Rotation,4,28,1,1.0,0.964273039,3.667697671
fish9,Rotation,4,28,2,0.816736374,4.023199579,5.77881018
fish9,Rotation,4,28,3,0.0,-14.30746082,8.780728959
fish9,Rotation,4,28,4,0.536251221,-6.973678942,4.902221054
fish9,Rotation,4,28,5,0.0,-115.4491413,20.01430285
fish9,Rotation,4,28,6,0.0,14.28937243,14.62299886
fish9,Rotation,5,29,1,1.0,2.028595527,2.924824634
fish9,Rotation,5,29,2,1.0,2.026878826,4.305028709
fish9,Rotation,5,29,3,0.0,-28.85905676,8.136057774
fish9,Rotation,5,29,4,0.0,28.98878169,7.855925626
fish9,Rotation,5,29,5,1.0,-1.845332827,8.117427604
fish9,Rotation,5,29,6,0.0,-30.81063534,10.59228642
fish9,Rotation,6,30,1,0.0,14.04361669,14.14378122
fish9,Rotation,6,30,2,0.0,-121.7214887,24.80940667
fish9,Rotation,6,30,3,0.0,-102.9558238,28.94602387
fish9,Rotation,6,30,4,0.802345428,5.540465971,4.05191246
fish9,Rotation,6,30,5,0.0,-121.3872654,22.80787283
fish9,Rotation,6,30,6,0.0,-118.8987371,26.32565884
fish9,Rotation,7,31,1,0.0,19.99329952,8.53018072
fish9,Rotation,7,31,2,0.0,-179.3321854,23.23991034
fish9,Rotation,7,31,3,0.911741409,4.153807751,11.83023746
fish9,Rotation,7,31,4,0.0,17.63662441,9.992937799
fish9,Rotation,7,31,5,0.0,-26.15171486,19.53525194
fish9,Rotation,7,31,6,1.0,2.560565248,11.67027643
fish9,Rotation,8,32,1,0.0,-128.2532829,24.70251696
fish9,Rotation,8,32,2,0.0,-26.96806456,17.08310574
fish9,Rotation,8,32,3,0.0,-35.37337606,18.80296773
fish9,Rotation,8,32,4,0.0,-117.189243,23.70583414
fish9,Rotation,8,32,5,0.870676193,4.068818482,3.313777153
fish9,Rotation,8,32,6,0.0,-138.3199597,25.6516163
fish9,Rotation,9,33,1,1.0,0.285111739,3.457110298
fish9,Rotation,9,33,2,0.604667816,5.859033615,4.123128363
fish9,Rotation,9,33,3,0.21868721,9.541369965,6.905809787
fish9,Rotation,9,33,4,0.0,133.6956224,19.68570037
fish9,Rotation,9,33,5,0.656967316,5.972925787,10.92305508
fish9,Rotation,9,33,6,0.0,-11.98221567,6.932483716
fish9,Rotation,10,34,1,1.0,-1.968666537,4.699293985
fish9,Rotation,10,34,2,0.0,-22.9998038,6.717463684
fish9,Rotation,10,34,3,0.571623001,6.82361169,2.646484969
fish9,Rotation,10,34,4,0.0,-23.75386306,7.848832834
fish9,Rotation,10,34,5,0.981245193,2.87582107,2.540878114
fish9,Rotation,10,34,6,0.510797653,6.956004754,2.974262658
fish9,Rotation,11,35,1,0.340614471,9.264589803,2.617135702
fish9,Rotation,11,35,2,0.913925323,3.782350085,9.428837498
fish9,Rotation,11,35,3,0.0,-114.1252422,18.02096425
fish9,Rotation,11,35,4,0.818252716,-4.954837019,7.016123838
fish9,Rotation,11,35,5,0.0,-21.18144046,11.98302624
fish9,Rotation,11,35,6,0.416469727,7.382658537,7.397907505
fish9,Rotation,12,36,1,0.124197159,-11.40153004,3.786871668
fish9,Rotation,12,36,2,0.0,-13.50319833,6.574460741
fish9,Rotation,12,36,3,0.0,-20.2710008,7.45613787
fish9,Rotation,12,36,4,0.494547043,7.931848936,2.587982553
fish9,Rotation,12,36,5,0.621147308,-7.248927953,2.80104972
fish9,Rotation,12,36,6,0.0,-138.7804018,12.64355234
fish9,Rotation,13,37,1,0.468597565,-8.883838691,6.992775583
fish9,Rotation,13,37,2,0.053281937,11.8897065,3.669249119
fish9,Rotation,13,37,3,0.688934479,6.414332677,2.665203321
fish9,Rotation,13,37,4,0.0,-124.0423175,12.39557891
fish9,Rotation,13,37,5,1.0,0.021422888,2.615436875
fish9,Rotation,13,37,6,0.0,-13.43456133,7.163186216
fish9,Rotation,14,38,1,0.690078888,-6.114689,3.195423413
fish9,Rotation,14,38,2,0.0,23.15363019,7.862274236
fish9,Rotation,14,38,3,0.472107086,7.860988545,2.550339698
fish9,Rotation,14,38,4,0.0,18.78158894,7.689347942
fish9,Rotation,14,38,5,0.0,-126.6846926,20.99861507
fish9,Rotation,14,38,6,0.803814087,4.693825856,9.555577964
fish9,Rotation,15,39,1,1.0,1.450912124,2.871716256
fish9,Rotation,15,39,2,0.433035049,-9.972933224,2.948146733
fish9,Rotation,15,39,3,0.0,-131.6748026,15.23308835
fish9,Rotation,15,39,4,0.0,-133.6535707,14.45849469
fish9,Rotation,15,39,5,0.0,-127.2878747,15.82227181
fish9,Rotation,15,39,6,0.986852798,-3.261537701,2.636359081
fish9,Washout,1,40,1,1.0,0.83454717,7.557482009
fish9,Washout,1,40,2,0.431518707,-9.064991993,2.805852829
fish9,Washout,1,40,3,0.0,-13.7809317,4.759951802
fish9,Washout,1,40,4,0.843238983,-4.673711934,2.333608682
fish9,Washout,1,40,5,0.0,-23.3869121,6.882843373
fish9,Washout,1,40,6,0.0,-17.26173704,5.76989721
fish9,Washout,2,41,1,1.0,-0.265834972,3.39596953
fish9,Washout,2,41,2,0.0,-22.99398545,9.620423359
fish9,Washout,2,41,3,0.868759308,-4.335710194,2.727933604
fish9,Washout,2,41,4,0.928630981,-3.642887112,2.3507891
fish9,Washout,2,41,5,0.0,-78.85431351,19.75323715
fish9,Washout,2,41,6,0.0,-134.3078914,17.48784826
fish9,Washout,3,42,1,1.0,0.026232802,2.983680305
fish9,Washout,3,42,2,1.0,-2.85747276,2.225506244
fish9,Washout,3,42,3,0.0,12.52497681,4.472447355
fish9,Washout,3,42,4,1.0,0.05437397,2.31151972
fish9,Washout,3,42,5,0.123319778,-11.95976564,4.008225465
fish9,Washout,3,42,6,0.0,69.20683591,9.009065111
fish9,Washout,4,43,1,0.300579224,-10.09438794,3.435466062
fish9,Washout,4,43,2,0.0,-174.7494663,10.67454507
fish9,Washout,4,43,3,1.0,0.824871514,2.741296518
fish9,Washout,4,43,4,0.0,149.58245,13.48988992
fish9,Washout,4,43,5,1.0,0.085667194,3.848367622
fish9,Washout,4,43,6,1.0,-0.212186088,3.025685145
fish9,Washout,5,44,1,1.0,-0.891950171,2.33304659
fish9,Washout,5,44,2,1.0,-2.233861462,2.352471131
fish9,Washout,5,44,3,0.0,-24.44609128,10.60614391
fish9,Washout,5,44,4,0.959816132,-3.338825497,2.401340425
fish9,Washout,5,44,5,1.0,-1.079569464,2.312477637
fish9,Washout,5,44,6,0.710830841,-6.143412526,2.514865522
fish9,Washout,6,45,1,1.0,-2.742026788,2.813325179
fish9,Washout,6,45,2,1.0,-2.111149525,2.437170574
fish9,Washout,6,45,3,0.0,174.1584689,5.593135144
fish9,Washout,6,45,4,0.0,-110.954649,9.850871478
fish9,Washout,6,45,5,0.083847198,-12.5318636,2.553354268
fish9,Washout,6,45,6,0.971584473,-3.331302909,2.284790633
fish9,Washout,7,46,1,0.0,161.2942837,12.93102444
fish9,Washout,7,46,2,0.0,173.805332,10.76018512
fish9,Washout,7,46,3,0.449381027,9.1026906,3.239470518
fish9,Washout,7,46,4,0.837669525,-5.013543925,2.218716699
fish9,Washout,7,46,5,0.0,-6.993228782,3.13789112
fish9,Washout,7,46,6,0.772781525,-5.262460675,3.630764012
fish9,Washout,8,47,1,0.0,-104.4080054,12.70034149
fish9,Washout,8,47,2,0.0,-17.24480677,6.224774036
fish9,Washout,8,47,3,1.0,0.746477575,2.855615652
fish9,Washout,8,47,4,0.42568222,-8.577309895,4.553586837
fish9,Washout,8,47,5,0.823650513,-4.608180663,2.586408697
fish9,Washout,8,47,6,1.0,-1.979464897,2.777531798
fish9,Washout,9,48,1,0.94637886,-3.450084195,4.981985594
fish9,Washout,9,48,2,0.845909271,-4.360106185,2.381994211
fish9,Washout,9,48,3,0.0,-15.39127902,5.614537928
fish9,Washout,9,48,4,0.912218246,-3.806315819,2.326614596
fish9,Washout,9,48,5,1.0,-0.716510612,2.590365044
fish9,Washout,9,48,6,0.348434601,8.698220907,3.755796764
fish9,Washout,10,49,1,1.0,-2.100057107,2.755735094
fish9,Washout,10,49,2,0.0,-70.63367711,6.937416686
fish9,Washout,10,49,3,0.812072906,4.826593385,2.839720971
fish9,Washout,10,49,4,0.0,-45.35739407,13.4865472
fish9,Washout,10,49,5,0.270710144,-10.29498958,3.000517734
fish9,Washout,10,49,6,0.857677612,4.291280679,4.163754928
fish9,ReRotation,1,50,1,0.501213226,7.197981573,3.092970576
fish9,ReRotation,1,50,2,0.076484833,11.71336296,3.343503876
fish9,ReRotation,1,50,3,0.01300827,11.75626181,3.889319975
fish9,ReRotation,1,50,4,0.0,-22.9431251,12.03191971
fish9,ReRotation,1,50,5,0.336208496,9.228446634,3.554031161
fish9,ReRotation,1,50,6,0.0,-121.141229,9.751560613
fish9,ReRotation,2,51,1,0.894022141,4.064905644,3.470126616
fish9,ReRotation,2,51,2,1.0,0.649419523,4.030963874
fish9,ReRotation,2,51,3,0.0,131.0238907,13.028838
fish9,ReRotation,2,51,4,0.0,-12.92595411,5.831446782
fish9,ReRotation,2,51,5,1.0,0.039991277,3.123889031
fish9,ReRotation,2,51,6,0.0,-22.50284477,11.98685788
fish9,ReRotation,3,52,1,0.479612503,7.592013218,2.85970739
fish9,ReRotation,3,52,2,0.0,19.52367403,5.09658269
fish9,ReRotation,3,52,3,0.0,12.52087691,5.171873604
fish9,ReRotation,3,52,4,0.59885994,6.347150407,6.419259112
fish9,ReRotation,3,52,5,0.0,13.89052648,4.142270676
fish9,ReRotation,3,52,6,0.0,-119.8434717,16.54078298
fish9,ReRotation,4,53,1,0.845194016,4.397662771,3.177867356
fish9,ReRotation,4,53,2,1.0,0.089040451,3.934605598
fish9,ReRotation,4,53,3,1.0,-0.62651965,3.102432103
fish9,ReRotation,4,53,4,1.0,-2.493564253,2.603347829
fish9,ReRotation,4,53,5,0.0,-46.4913969,8.935227471
fish9,ReRotation,4,53,6,0.856743011,4.115261785,3.545709526
fish9,ReRotation,5,54,1,1.0,0.053196265,2.977700581
fish9,ReRotation,5,54,2,0.586395416,6.500922927,5.138163955
fish9,ReRotation,5,54,3,1.0,-0.605904267,2.499757235
fish9,ReRotation,5,54,4,0.0,27.90080217,5.986564832
fish9,ReRotation,5,54,5,0.743370209,5.424568557,2.455091916
fish9,ReRotation,5,54,6,0.931835327,3.582911327,2.507552966
fish9,ReRotation,6,55,1,0.937557373,3.282316612,2.526033531
fish9,ReRotation,6,55,2,1.0,0.725900402,2.516112976
fish9,ReRotation,6,55,3,0.79428688,-4.949192347,2.807415442
fish9,ReRotation,6,55,4,1.0,-0.342309947,2.589618482
fish9,ReRotation,6,55,5,0.0,13.99140211,5.348985075
fish9,ReRotation,6,55,6,1.0,-0.673959556,2.602208757
fish9,ReRotation,7,56,1,1.0,-2.683179537,2.364135035
fish9,ReRotation,7,56,2,0.950317535,-3.506921521,2.648518992
fish9,ReRotation,7,56,3,0.588598404,-7.413118148,2.712270401
fish9,ReRotation,7,56,4,0.315056,-10.06575524,2.93543711
fish9,ReRotation,7,56,5,0.998783264,-3.013655792,2.439867313
fish9,ReRotation,7,56,6,1.0,-1.424258212,2.214698718
fish9,ReRotation,8,57,1,0.0,-13.3039182,10.54494065
fish9,ReRotation,8,57,2,0.0,149.8535909,9.675969947
fish9,ReRotation,8,57,3,0.351591263,8.731164771,3.126760788
fish9,ReRotation,8,57,4,0.542574081,-7.818819724,2.880127741
fish9,ReRotation,8,57,5,1.0,2.436234697,2.414005932
fish9,ReRotation,8,57,6,0.913400803,-3.815768363,2.446006669
fish9,ReRotation,9,58,1,0.0,176.7782153,9.872881885
fish9,ReRotation,9,58,2,1.0,0.151580888,2.508361151
fish9,ReRotation,9,58,3,1.0,-1.437741732,2.625578993
fish9,ReRotation,9,58,4,1.0,0.068080208,2.513342226
fish9,ReRotation,9,58,5,0.0,-15.61638215,5.028409848
fish9,ReRotation,9,58,6,1.0,-1.329600067,2.8929192
fish9,ReRotation,10,59,1,0.235014114,9.248498617,4.708482958
fish9,ReRotation,10,59,2,0.869598541,-3.903521463,3.253787482
fish9,ReRotation,10,59,3,0.0,16.78582798,7.862197893
fish9,ReRotation,10,59,4,1.0,1.218784251,2.655523617
fish9,ReRotation,10,59,5,0.0,-141.5163439,9.501131996
fish9,ReRotation,10,59,6,0.0,13.60134896,5.105255539
fish9,ReRotation,11,60,1,0.0,-129.5786114,12.31975224
fish9,ReRotation,11,60,2,0.988931808,-3.095817504,2.46376736
fish9,ReRotation,11,60,3,0.0,-37.65514311,7.732873156
fish9,ReRotation,11,60,4,0.364151154,-9.364274881,2.546150607
fish9,ReRotation,11,60,5,0.94755188,-3.513712278,2.8226053
fish9,ReRotation,11,60,6,1.0,-0.401744646,2.767143385
fish9,ReRotation,12,61,1,0.713482056,-5.924834282,2.392543272
fish9,ReRotation,12,61,2,0.841217194,-4.613530686,6.879128512
fish9,ReRotation,12,61,3,0.68035141,-6.347250522,2.838878034
fish9,ReRotation,12,61,4,1.0,-0.482797788,2.450590613
fish9,ReRotation,12,61,5,0.965509567,-3.042503595,2.631402928
fish9,ReRotation,12,61,6,0.691604767,-6.348240699,2.543587713
fish9,ReRotation,13,62,1,0.333137665,-10.16368553,3.866277934
fish9,ReRotation,13,62,2,1.0,1.328369709,2.480414817
fish9,ReRotation,13,62,3,1.0,-0.810305168,2.269604187
fish9,ReRotation,13,62,4,0.473108444,-8.336710522,3.056093421
fish9,ReRotation,13,62,5,1.0,-2.904878169,2.504286479
fish9,ReRotation,13,62,6,1.0,-0.055447711,2.458356318
fish9,ReRotation,14,63,1,1.0,-2.615584603,2.211770835
fish9,ReRotation,14,63,2,0.943193588,-3.558397046,2.429970284
fish9,ReRotation,14,63,3,1.0,-2.893833734,2.458542898
fish9,ReRotation,14,63,4,0.897913132,4.171320451,2.424978197
fish9,ReRotation,14,63,5,0.461130295,7.97300793,4.976036892
fish9,ReRotation,14,63,6,0.835485611,-4.845326965,3.712267961
fish9,ReRotation,15,64,1,1.0,-1.635360683,2.270778811
fish9,ReRotation,15,64,2,0.223541412,11.12364712,2.373275467
fish9,ReRotation,15,64,3,1.0,1.360476849,2.282332325
fish9,ReRotation,15,64,4,1.0,1.379851629,2.235753464
fish9,ReRotation,15,64,5,1.0,2.837228,2.314055301
fish9,ReRotation,15,64,6,1.0,1.904668734,2.206048926
fish9,ReWashout,1,65,1,0.796489868,-5.441363921,2.262165498
fish9,ReWashout,1,65,2,0.900936279,3.988587851,3.951927986
fish9,ReWashout,1,65,3,0.880575333,-4.353963274,2.199663544
fish9,ReWashout,1,65,4,0.0,-15.04702174,3.484431582
fish9,ReWashout,1,65,5,0.250377808,-11.00021861,2.500540216
fish9,ReWashout,1,65,6,0.628957901,-6.686397579,2.396076111
fish9,ReWashout,2,66,1,0.284414444,-10.09177542,2.947273187
fish9,ReWashout,2,66,2,0.148925934,-11.37044807,2.66360362
fish9,ReWashout,2,66,3,0.600299988,-7.155859548,2.532346406
fish9,ReWashout,2,66,4,0.440731201,-8.674361435,3.236659082
fish9,ReWashout,2,66,5,0.99659935,-2.964237411,2.509842462
fish9,ReWashout,2,66,6,1.0,-1.297763724,2.258088346
fish9,ReWashout,3,67,1,0.039329681,-12.80818225,3.182809373
fish9,ReWashout,3,67,2,0.589418564,-7.698850235,2.699648189
fish9,ReWashout,3,67,3,0.906639252,-3.78786364,2.423967925
fish9,ReWashout,3,67,4,1.0,-3.063605698,2.258593824
fish9,ReWashout,3,67,5,0.935382996,-3.759716796,2.324650716
fish9,ReWashout,3,67,6,0.75311676,-5.776988847,2.203928855
fish9,ReWashout,4,68,1,0.531444702,-7.678160795,2.419454409
fish9,ReWashout,4,68,2,0.499572906,8.158249764,3.589139722
fish9,ReWashout,4,68,3,0.883226547,-4.232702295,2.246083719
fish9,ReWashout,4,68,4,1.0,1.979583253,5.008934539
fish9,ReWashout,4,68,5,0.79630867,-5.074139951,2.337038848
fish9,ReWashout,4,68,6,0.0,-16.00434113,3.601704873
fish9,ReWashout,5,69,1,0.0,-17.07466196,4.00329977
